trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
5712010,RS-DP,6,"ROSSLYN",,0,100603101,shp-RS-DP-54,0,0
1166060,WP-AM,4,"MCPHERSON SQUARE METRO",,0,100201606,shp-WP-AM-53,0,0
5523020,NMS,7,"LINCOLN MEMORIAL",,1,100804202,shp-NMS-03,0,0
277050,EM-LP,1,"EASTERN MARKET",,1,100506505,shp-EM-LP-03,2,2
1944050,RS-DP,1,"ROSSLYN",,0,100602505,shp-RS-DP-54,0,0
4816060,EM-LP,4,"L'ENFANT PLAZA",,0,100503606,shp-EM-LP-53,2,2
4204070,WP-AM,3,"MCPHERSON SQUARE METRO",,0,100205707,shp-WP-AM-53,0,0
2277050,EM-LP,1,"L'ENFANT PLAZA",,0,100507505,shp-EM-LP-53,2,2
5367040,WP-AM,2,"MCPHERSON SQUARE METRO",,0,100203404,shp-WP-AM-53,0,0
688050,RS-DP,1,"ROSSLYN",,0,100606505,shp-RS-DP-54,0,0
5224050,WP-AM,1,"MCPHERSON SQUARE METRO",,0,100202505,shp-WP-AM-53,0,0
647010,EM-LP,6,"EASTERN MARKET",,1,100505101,shp-EM-LP-03,2,2
4128070,RS-DP,3,"ROSSLYN",,0,100601707,shp-RS-DP-54,0,0
4631070,CH-US,3,"CONGRESS HEIGHTS",,0,100710707,shp-CH-US-53,0,0
7237040,GT-US,2,"UNION STATION",,1,100103404,shp-GT-US-51,0,0
723020,CH-US,7,"CONGRESS HEIGHTS",,0,100712202,shp-CH-US-53,0,0
33030,WP-AM,5,"WOODLEY PARK METRO",,1,100202303,shp-WP-AM-03,0,0
5473030,EM-LP,5,"L'ENFANT PLAZA",,0,100504303,shp-EM-LP-53,2,2
1321060,GT-US,4,"GEORGETOWN",,0,100112606,shp-GT-US-01,0,0
1633050,RS-DP,1,"ROSSLYN",,0,100651505,shp-RS-DP-54,0,0
3505060,WP-AM,4,"MCPHERSON SQUARE METRO",,0,100205606,shp-WP-AM-53,0,0
5544050,GT-US,1,"UNION STATION",,1,100110505,shp-GT-US-51,0,0
7097040,GT-US,2,"UNION STATION",,1,100101404,shp-GT-US-51,0,0
1095030,RS-DP,5,"ROSSLYN",,0,100602303,shp-RS-DP-54,0,0
1128030,WP-AM,5,"WOODLEY PARK METRO",,1,100208303,shp-WP-AM-03,0,0
636040,WP-AM,2,"MCPHERSON SQUARE METRO",,0,100202404,shp-WP-AM-53,0,0
4412070,GT-US,3,"UNION STATION",,1,100101707,shp-GT-US-51,0,0
4679050,NMS,1,"LINCOLN MEMORIAL",,1,100802505,shp-NMS-03,0,0
7534050,EM-LP,1,"EASTERN MARKET",,1,100506505,shp-EM-LP-03,2,2
707030,CH-US,5,"UNION STATION",,1,100708303,shp-CH-US-03,0,0
4347030,WP-AM,5,"MCPHERSON SQUARE METRO",,0,100204303,shp-WP-AM-53,0,0
6120030,EM-LP,5,"EASTERN MARKET",,1,100504303,shp-EM-LP-03,2,2
2588010,WP-AM,6,"WOODLEY PARK METRO",,1,100204101,shp-WP-AM-03,0,0
4999030,WP-AM,5,"WOODLEY PARK METRO",,1,100206303,shp-WP-AM-03,0,0
6177070,CH-US,3,"UNION STATION",,1,100712707,shp-CH-US-03,0,0
3468020,NMS,7,"LINCOLN MEMORIAL",,1,100801202,shp-NMS-03,0,0
5859060,CH-US,4,"UNION STATION",,1,100710606,shp-CH-US-03,0,0
5414030,RS-DP,5,"ROSSLYN",,0,100651303,shp-RS-DP-54,0,0
2476020,WP-AM,7,"MCPHERSON SQUARE METRO",,0,100208202,shp-WP-AM-53,0,0
3707030,GT-US,5,"GEORGETOWN",,0,100109303,shp-GT-US-01,0,0
509040,GT-US,2,"UNION STATION",,1,100101404,shp-GT-US-51,0,0
916020,CH-US,7,"CONGRESS HEIGHTS",,0,100752202,shp-CH-US-53,0,0
3585020,GT-US,7,"UNION STATION",,1,100104202,shp-GT-US-51,0,0
651010,RS-DP,6,"DUPONT CIRCLE",,1,100601101,shp-RS-DP-04,0,0
1161060,RS-DP,4,"DUPONT CIRCLE",,1,100651606,shp-RS-DP-04,0,0
885060,NMS,4,"LINCOLN MEMORIAL",,1,100852606,shp-NMS-03,0,0
1939020,CH-US,7,"CONGRESS HEIGHTS",,0,100709202,shp-CH-US-53,0,0
973060,GT-US,4,"UNION STATION",,1,100108606,shp-GT-US-51,0,0
6175070,WP-AM,3,"WOODLEY PARK METRO",,1,100204707,shp-WP-AM-03,0,0
1489050,RS-DP,1,"DUPONT CIRCLE",,1,100602505,shp-RS-DP-04,0,0
2812060,RS-DP,4,"ROSSLYN",,0,100605606,shp-RS-DP-54,0,0
4089070,WP-AM,3,"WOODLEY PARK METRO",,1,100206707,shp-WP-AM-03,0,0
953020,EM-LP,7,"EASTERN MARKET",,1,100504202,shp-EM-LP-03,2,2
2697010,GT-US,6,"UNION STATION",,1,100107101,shp-GT-US-51,0,0
448010,NMS,6,"LINCOLN MEMORIAL",,1,100806101,shp-NMS-03,0,0
7719050,WP-AM,1,"WOODLEY PARK METRO",,1,100209505,shp-WP-AM-03,0,0
6956020,EM-LP,7,"L'ENFANT PLAZA",,0,100507202,shp-EM-LP-53,2,2
454060,RS-DP,4,"DUPONT CIRCLE",,1,100601606,shp-RS-DP-04,0,0
1127010,NMS,6,"LINCOLN MEMORIAL",,1,100807101,shp-NMS-03,0,0
6496040,RS-DP,2,"DUPONT CIRCLE",,1,100601404,shp-RS-DP-04,0,0
2920020,RS-DP,7,"DUPONT CIRCLE",,1,100602202,shp-RS-DP-04,0,0
4324030,GT-US,5,"UNION STATION",,1,100102303,shp-GT-US-51,0,0
7178040,GT-US,2,"UNION STATION",,1,100110404,shp-GT-US-51,0,0
1063030,NMS,5,"LINCOLN MEMORIAL",,1,100851303,shp-NMS-03,0,0
2109010,GT-US,6,"UNION STATION",,1,100110101,shp-GT-US-51,0,0
963070,RS-DP,3,"ROSSLYN",,0,100602707,shp-RS-DP-54,0,0
5250010,NMS,6,"LINCOLN MEMORIAL",,1,100801101,shp-NMS-03,0,0
2540010,NMS,6,"LINCOLN MEMORIAL",,1,100808101,shp-NMS-03,0,0
1628010,WP-AM,6,"MCPHERSON SQUARE METRO",,0,100252101,shp-WP-AM-53,0,0
1532030,RS-DP,5,"ROSSLYN",,0,100605303,shp-RS-DP-54,0,0
1312060,GT-US,4,"GEORGETOWN",,0,100102606,shp-GT-US-01,0,0
1234030,WP-AM,5,"MCPHERSON SQUARE METRO",,0,100206303,shp-WP-AM-53,0,0
4730010,RS-DP,6,"DUPONT CIRCLE",,1,100604101,shp-RS-DP-04,0,0
649020,GT-US,7,"GEORGETOWN",,0,100101202,shp-GT-US-01,0,0
1221050,WP-AM,1,"MCPHERSON SQUARE METRO",,0,100201505,shp-WP-AM-53,0,0
5148060,GT-US,4,"GEORGETOWN",,0,100109606,shp-GT-US-01,0,0
2007030,EM-LP,5,"EASTERN MARKET",,1,100502303,shp-EM-LP-03,2,2
3754050,GT-US,1,"GEORGETOWN",,0,100112505,shp-GT-US-01,0,0
5795070,RS-DP,3,"DUPONT CIRCLE",,1,100602707,shp-RS-DP-04,0,0
3531050,WP-AM,1,"MCPHERSON SQUARE METRO",,0,100203505,shp-WP-AM-53,0,0
5082010,WP-AM,6,"MCPHERSON SQUARE METRO",,0,100207101,shp-WP-AM-53,0,0
5260060,RS-DP,4,"ROSSLYN",,0,100601606,shp-RS-DP-54,0,0
6970060,GT-US,4,"UNION STATION",,1,100106606,shp-GT-US-51,0,0
4073050,EM-LP,1,"EASTERN MARKET",,1,100507505,shp-EM-LP-03,2,2
4020070,GT-US,3,"UNION STATION",,1,100101707,shp-GT-US-51,0,0
1751020,GT-US,7,"UNION STATION",,1,100108202,shp-GT-US-51,0,0
7209050,WP-AM,1,"WOODLEY PARK METRO",,1,100208505,shp-WP-AM-03,0,0
3687060,EM-LP,4,"L'ENFANT PLAZA",,0,100505606,shp-EM-LP-53,2,2
4289050,GT-US,1,"GEORGETOWN",,0,100108505,shp-GT-US-01,0,0
4891010,CH-US,6,"CONGRESS HEIGHTS",,0,100708101,shp-CH-US-53,0,0
1205050,WP-AM,1,"MCPHERSON SQUARE METRO",,0,100204505,shp-WP-AM-53,0,0
5302030,RS-DP,5,"DUPONT CIRCLE",,1,100605303,shp-RS-DP-04,0,0
2719070,GT-US,3,"UNION STATION",,1,100104707,shp-GT-US-51,0,0
2092030,EM-LP,5,"EASTERN MARKET",,1,100503303,shp-EM-LP-03,2,2
3020030,WP-AM,5,"MCPHERSON SQUARE METRO",,0,100207303,shp-WP-AM-53,0,0
2941010,EM-LP,6,"EASTERN MARKET",,1,100505101,shp-EM-LP-03,2,2
7070060,RS-DP,4,"DUPONT CIRCLE",,1,100604606,shp-RS-DP-04,0,0
5054030,GT-US,5,"GEORGETOWN",,0,100108303,shp-GT-US-01,0,0
1453060,RS-DP,4,"ROSSLYN",,0,100652606,shp-RS-DP-54,0,0
1439060,RS-DP,4,"DUPONT CIRCLE",,1,100603606,shp-RS-DP-04,0,0
3953040,EM-LP,2,"EASTERN MARKET",,1,100551404,shp-EM-LP-03,2,2
5761030,NMS,5,"LINCOLN MEMORIAL",,1,100852303,shp-NMS-03,0,0
6269010,CH-US,6,"UNION STATION",,1,100708101,shp-CH-US-03,0,0
2232060,WP-AM,4,"WOODLEY PARK METRO",,1,100203606,shp-WP-AM-03,0,0
6145060,GT-US,4,"UNION STATION",,1,100106606,shp-GT-US-51,0,0
859060,RS-DP,4,"DUPONT CIRCLE",,1,100604606,shp-RS-DP-04,0,0
1222020,WP-AM,7,"WOODLEY PARK METRO",,1,100201202,shp-WP-AM-03,0,0
331020,CH-US,7,"CONGRESS HEIGHTS",,0,100710202,shp-CH-US-53,0,0
7612070,CH-US,3,"UNION STATION",,1,100709707,shp-CH-US-03,0,0
4114020,EM-LP,7,"EASTERN MARKET",,1,100503202,shp-EM-LP-03,2,2
3907030,EM-LP,5,"EASTERN MARKET",,1,100507303,shp-EM-LP-03,2,2
5339050,GT-US,1,"UNION STATION",,1,100104505,shp-GT-US-51,0,0
4127050,WP-AM,1,"WOODLEY PARK METRO",,1,100206505,shp-WP-AM-03,0,0
6757070,CH-US,3,"UNION STATION",,1,100703707,shp-CH-US-03,0,0
3473060,CH-US,4,"CONGRESS HEIGHTS",,0,100709606,shp-CH-US-53,0,0
2795060,CH-US,4,"CONGRESS HEIGHTS",,0,100701606,shp-CH-US-53,0,0
5941010,CH-US,6,"CONGRESS HEIGHTS",,0,100701101,shp-CH-US-53,0,0
4219050,RS-DP,1,"DUPONT CIRCLE",,1,100601505,shp-RS-DP-04,0,0
1376020,WP-AM,7,"MCPHERSON SQUARE METRO",,0,100203202,shp-WP-AM-53,0,0
6192040,WP-AM,2,"MCPHERSON SQUARE METRO",,0,100202404,shp-WP-AM-53,0,0
2532060,GT-US,4,"GEORGETOWN",,0,100108606,shp-GT-US-01,0,0
7705050,EM-LP,1,"L'ENFANT PLAZA",,0,100551505,shp-EM-LP-53,2,2
6267070,CH-US,3,"UNION STATION",,1,100708707,shp-CH-US-03,0,0
2713030,WP-AM,5,"WOODLEY PARK METRO",,1,100201303,shp-WP-AM-03,0,0
6791040,EM-LP,2,"L'ENFANT PLAZA",,0,100551404,shp-EM-LP-53,2,2
3595060,GT-US,4,"GEORGETOWN",,0,100151606,shp-GT-US-01,0,0
3489070,CH-US,3,"CONGRESS HEIGHTS",,0,100751707,shp-CH-US-53,0,0
6458060,EM-LP,4,"EASTERN MARKET",,1,100506606,shp-EM-LP-03,2,2
680050,RS-DP,1,"ROSSLYN",,0,100603505,shp-RS-DP-54,0,0
3552050,GT-US,1,"GEORGETOWN",,0,100112505,shp-GT-US-01,0,0
6566040,WP-AM,2,"WOODLEY PARK METRO",,1,100203404,shp-WP-AM-03,0,0
6990020,EM-LP,7,"EASTERN MARKET",,1,100506202,shp-EM-LP-03,2,2
5549020,GT-US,7,"UNION STATION",,1,100101202,shp-GT-US-51,0,0
2850020,RS-DP,7,"ROSSLYN",,0,100605202,shp-RS-DP-54,0,0
4444040,WP-AM,2,"MCPHERSON SQUARE METRO",,0,100204404,shp-WP-AM-53,0,0
7527070,EM-LP,3,"L'ENFANT PLAZA",,0,100507707,shp-EM-LP-53,2,2
764060,CH-US,4,"CONGRESS HEIGHTS",,0,100706606,shp-CH-US-53,0,0
7362010,WP-AM,6,"WOODLEY PARK METRO",,1,100207101,shp-WP-AM-03,0,0
3514040,NMS,2,"LINCOLN MEMORIAL",,1,100805404,shp-NMS-03,0,0
1815070,RS-DP,3,"DUPONT CIRCLE",,1,100652707,shp-RS-DP-04,0,0
5307040,GT-US,2,"UNION STATION",,1,100102404,shp-GT-US-51,0,0
2446050,NMS,1,"LINCOLN MEMORIAL",,1,100805505,shp-NMS-03,0,0
5402030,EM-LP,5,"EASTERN MARKET",,1,100504303,shp-EM-LP-03,2,2
4821030,GT-US,5,"GEORGETOWN",,0,100110303,shp-GT-US-01,0,0
3475030,CH-US,5,"UNION STATION",,1,100704303,shp-CH-US-03,0,0
858040,CH-US,2,"UNION STATION",,1,100703404,shp-CH-US-03,0,0
1846060,WP-AM,4,"WOODLEY PARK METRO",,1,100202606,shp-WP-AM-03,0,0
4328070,WP-AM,3,"MCPHERSON SQUARE METRO",,0,100209707,shp-WP-AM-53,0,0
609070,GT-US,3,"UNION STATION",,1,100104707,shp-GT-US-51,0,0
1398040,EM-LP,2,"L'ENFANT PLAZA",,0,100507404,shp-EM-LP-53,2,2
2050060,EM-LP,4,"EASTERN MARKET",,1,100504606,shp-EM-LP-03,2,2
1736020,NMS,7,"LINCOLN MEMORIAL",,1,100806202,shp-NMS-03,0,0
484030,GT-US,5,"GEORGETOWN",,0,100111303,shp-GT-US-01,0,0
6337020,RS-DP,7,"ROSSLYN",,0,100601202,shp-RS-DP-54,0,0
2597060,WP-AM,4,"MCPHERSON SQUARE METRO",,0,100207606,shp-WP-AM-53,0,0
3875060,GT-US,4,"GEORGETOWN",,0,100111606,shp-GT-US-01,0,0
3501050,GT-US,1,"UNION STATION",,1,100108505,shp-GT-US-51,0,0
2049040,NMS,2,"LINCOLN MEMORIAL",,1,100852404,shp-NMS-03,0,0
4002030,CH-US,5,"CONGRESS HEIGHTS",,0,100710303,shp-CH-US-53,0,0
3622060,RS-DP,4,"ROSSLYN",,0,100605606,shp-RS-DP-54,0,0
2732020,EM-LP,7,"L'ENFANT PLAZA",,0,100552202,shp-EM-LP-53,2,2
7336040,GT-US,2,"UNION STATION",,1,100102404,shp-GT-US-51,0,0
4853040,CH-US,2,"CONGRESS HEIGHTS",,0,100707404,shp-CH-US-53,0,0
7220040,CH-US,2,"UNION STATION",,1,100703404,shp-CH-US-03,0,0
3942050,CH-US,1,"UNION STATION",,1,100702505,shp-CH-US-03,0,0
4714070,EM-LP,3,"EASTERN MARKET",,1,100505707,shp-EM-LP-03,2,2
2493020,EM-LP,7,"L'ENFANT PLAZA",,0,100504202,shp-EM-LP-53,2,2
638020,WP-AM,7,"MCPHERSON SQUARE METRO",,0,100202202,shp-WP-AM-53,0,0
7608020,EM-LP,7,"EASTERN MARKET",,1,100502202,shp-EM-LP-03,2,2
6705060,WP-AM,4,"MCPHERSON SQUARE METRO",,0,100201606,shp-WP-AM-53,0,0
7251050,RS-DP,1,"ROSSLYN",,0,100651505,shp-RS-DP-54,0,0
5625040,EM-LP,2,"EASTERN MARKET",,1,100502404,shp-EM-LP-03,2,2
5980030,EM-LP,5,"EASTERN MARKET",,1,100505303,shp-EM-LP-03,2,2
4572070,WP-AM,3,"MCPHERSON SQUARE METRO",,0,100251707,shp-WP-AM-53,0,0
1933060,CH-US,4,"CONGRESS HEIGHTS",,0,100752606,shp-CH-US-53,0,0
4193030,EM-LP,5,"EASTERN MARKET",,1,100505303,shp-EM-LP-03,2,2
2698020,GT-US,7,"GEORGETOWN",,0,100111202,shp-GT-US-01,0,0
3962030,EM-LP,5,"L'ENFANT PLAZA",,0,100505303,shp-EM-LP-53,2,2
1607010,RS-DP,6,"DUPONT CIRCLE",,1,100604101,shp-RS-DP-04,0,0
1929060,CH-US,4,"UNION STATION",,1,100703606,shp-CH-US-03,0,0
3431010,WP-AM,6,"WOODLEY PARK METRO",,1,100206101,shp-WP-AM-03,0,0
88020,WP-AM,7,"WOODLEY PARK METRO",,1,100203202,shp-WP-AM-03,0,0
1058010,GT-US,6,"UNION STATION",,1,100110101,shp-GT-US-51,0,0
2673070,NMS,3,"LINCOLN MEMORIAL",,1,100804707,shp-NMS-03,0,0
3396020,EM-LP,7,"L'ENFANT PLAZA",,0,100505202,shp-EM-LP-53,2,2
2473070,GT-US,3,"UNION STATION",,1,100112707,shp-GT-US-51,0,0
2055060,EM-LP,4,"EASTERN MARKET",,1,100502606,shp-EM-LP-03,2,2
5733030,GT-US,5,"GEORGETOWN",,0,100111303,shp-GT-US-01,0,0
5974040,CH-US,2,"UNION STATION",,1,100701404,shp-CH-US-03,0,0
1733030,CH-US,5,"UNION STATION",,1,100751303,shp-CH-US-03,0,0
605020,WP-AM,7,"MCPHERSON SQUARE METRO",,0,100202202,shp-WP-AM-53,0,0
3534050,NMS,1,"LINCOLN MEMORIAL",,1,100804505,shp-NMS-03,0,0
5384030,NMS,5,"LINCOLN MEMORIAL",,1,100805303,shp-NMS-03,0,0
3832010,GT-US,6,"GEORGETOWN",,0,100114101,shp-GT-US-01,0,0
5601070,GT-US,3,"UNION STATION",,1,100102707,shp-GT-US-51,0,0
5630060,EM-LP,4,"L'ENFANT PLAZA",,0,100507606,shp-EM-LP-53,2,2
2167050,WP-AM,1,"WOODLEY PARK METRO",,1,100204505,shp-WP-AM-03,0,0
3389010,EM-LP,6,"EASTERN MARKET",,1,100504101,shp-EM-LP-03,2,2
4331030,RS-DP,5,"DUPONT CIRCLE",,1,100603303,shp-RS-DP-04,0,0
327040,GT-US,2,"GEORGETOWN",,0,100104404,shp-GT-US-01,0,0
6938030,RS-DP,5,"DUPONT CIRCLE",,1,100604303,shp-RS-DP-04,0,0
3012060,EM-LP,4,"L'ENFANT PLAZA",,0,100503606,shp-EM-LP-53,2,2
7667060,EM-LP,4,"EASTERN MARKET",,1,100551606,shp-EM-LP-03,2,2
3717060,WP-AM,4,"WOODLEY PARK METRO",,1,100206606,shp-WP-AM-03,0,0
368060,EM-LP,4,"EASTERN MARKET",,1,100506606,shp-EM-LP-03,2,2
5769040,EM-LP,2,"L'ENFANT PLAZA",,0,100503404,shp-EM-LP-53,2,2
5370020,GT-US,7,"GEORGETOWN",,0,100102202,shp-GT-US-01,0,0
2478020,RS-DP,7,"ROSSLYN",,0,100603202,shp-RS-DP-54,0,0
4786030,RS-DP,5,"DUPONT CIRCLE",,1,100601303,shp-RS-DP-04,0,0
6963060,GT-US,4,"UNION STATION",,1,100101606,shp-GT-US-51,0,0
5430060,RS-DP,4,"ROSSLYN",,0,100602606,shp-RS-DP-54,0,0
1503060,EM-LP,4,"EASTERN MARKET",,1,100551606,shp-EM-LP-03,2,2
1432040,NMS,2,"LINCOLN MEMORIAL",,1,100801404,shp-NMS-03,0,0
1520040,RS-DP,2,"DUPONT CIRCLE",,1,100603404,shp-RS-DP-04,0,0
3752020,CH-US,7,"CONGRESS HEIGHTS",,0,100702202,shp-CH-US-53,0,0
2999070,GT-US,3,"GEORGETOWN",,0,100109707,shp-GT-US-01,0,0
1644020,RS-DP,7,"ROSSLYN",,0,100606202,shp-RS-DP-54,0,0
6878070,GT-US,3,"UNION STATION",,1,100112707,shp-GT-US-51,0,0
1454030,GT-US,5,"GEORGETOWN",,0,100103303,shp-GT-US-01,0,0
5677040,GT-US,2,"UNION STATION",,1,100151404,shp-GT-US-51,0,0
856020,RS-DP,7,"DUPONT CIRCLE",,1,100601202,shp-RS-DP-04,0,0
3055050,RS-DP,1,"DUPONT CIRCLE",,1,100601505,shp-RS-DP-04,0,0
3716040,CH-US,2,"CONGRESS HEIGHTS",,0,100712404,shp-CH-US-53,0,0
2524030,EM-LP,5,"L'ENFANT PLAZA",,0,100504303,shp-EM-LP-53,2,2
3103020,EM-LP,7,"L'ENFANT PLAZA",,0,100505202,shp-EM-LP-53,2,2
7179070,NMS,3,"LINCOLN MEMORIAL",,1,100803707,shp-NMS-03,0,0
7455010,WP-AM,6,"WOODLEY PARK METRO",,1,100252101,shp-WP-AM-03,0,0
6263060,RS-DP,4,"DUPONT CIRCLE",,1,100606606,shp-RS-DP-04,0,0
5767060,WP-AM,4,"WOODLEY PARK METRO",,1,100202606,shp-WP-AM-03,0,0
1538020,WP-AM,7,"WOODLEY PARK METRO",,1,100209202,shp-WP-AM-03,0,0
969020,GT-US,7,"UNION STATION",,1,100102202,shp-GT-US-51,0,0
6623010,CH-US,6,"CONGRESS HEIGHTS",,0,100713101,shp-CH-US-53,0,0
3509010,CH-US,6,"CONGRESS HEIGHTS",,0,100752101,shp-CH-US-53,0,0
6491060,GT-US,4,"GEORGETOWN",,0,100103606,shp-GT-US-01,0,0
1858020,GT-US,7,"GEORGETOWN",,0,100101202,shp-GT-US-01,0,0
4508070,CH-US,3,"CONGRESS HEIGHTS",,0,100751707,shp-CH-US-53,0,0
1932010,GT-US,6,"GEORGETOWN",,0,100104101,shp-GT-US-01,0,0
2958020,WP-AM,7,"MCPHERSON SQUARE METRO",,0,100202202,shp-WP-AM-53,0,0
4908050,EM-LP,1,"EASTERN MARKET",,1,100506505,shp-EM-LP-03,2,2
3458020,WP-AM,7,"MCPHERSON SQUARE METRO",,0,100207202,shp-WP-AM-53,0,0
300040,WP-AM,2,"WOODLEY PARK METRO",,1,100201404,shp-WP-AM-03,0,0
434050,EM-LP,1,"EASTERN MARKET",,1,100505505,shp-EM-LP-03,2,2
5935050,WP-AM,1,"MCPHERSON SQUARE METRO",,0,100205505,shp-WP-AM-53,0,0
5456030,CH-US,5,"UNION STATION",,1,100710303,shp-CH-US-03,0,0
7360020,WP-AM,7,"MCPHERSON SQUARE METRO",,0,100202202,shp-WP-AM-53,0,0
5398040,CH-US,2,"UNION STATION",,1,100705404,shp-CH-US-03,0,0
3659020,WP-AM,7,"WOODLEY PARK METRO",,1,100208202,shp-WP-AM-03,0,0
2856060,WP-AM,4,"MCPHERSON SQUARE METRO",,0,100252606,shp-WP-AM-53,0,0
3889060,EM-LP,4,"L'ENFANT PLAZA",,0,100503606,shp-EM-LP-53,2,2
1910070,GT-US,3,"GEORGETOWN",,0,100109707,shp-GT-US-01,0,0
3769020,CH-US,7,"CONGRESS HEIGHTS",,0,100709202,shp-CH-US-53,0,0
1609040,RS-DP,2,"ROSSLYN",,0,100603404,shp-RS-DP-54,0,0
1199040,RS-DP,2,"ROSSLYN",,0,100603404,shp-RS-DP-54,0,0
1216070,EM-LP,3,"L'ENFANT PLAZA",,0,100503707,shp-EM-LP-53,2,2
4704040,WP-AM,2,"MCPHERSON SQUARE METRO",,0,100205404,shp-WP-AM-53,0,0
181070,NMS,3,"LINCOLN MEMORIAL",,1,100851707,shp-NMS-03,0,0
1129070,RS-DP,3,"ROSSLYN",,0,100604707,shp-RS-DP-54,0,0
3651040,WP-AM,2,"WOODLEY PARK METRO",,1,100202404,shp-WP-AM-03,0,0
3744050,EM-LP,1,"EASTERN MARKET",,1,100507505,shp-EM-LP-03,2,2
5738070,EM-LP,3,"EASTERN MARKET",,1,100503707,shp-EM-LP-03,2,2
2745050,EM-LP,1,"EASTERN MARKET",,1,100507505,shp-EM-LP-03,2,2
28010,GT-US,6,"GEORGETOWN",,0,100113101,shp-GT-US-01,0,0
1916030,EM-LP,5,"EASTERN MARKET",,1,100501303,shp-EM-LP-03,2,2
6050010,RS-DP,6,"DUPONT CIRCLE",,1,100602101,shp-RS-DP-04,0,0
2234010,CH-US,6,"UNION STATION",,1,100701101,shp-CH-US-03,0,0
6316070,WP-AM,3,"WOODLEY PARK METRO",,1,100210707,shp-WP-AM-03,0,0
4666060,GT-US,4,"UNION STATION",,1,100112606,shp-GT-US-51,0,0
2799010,GT-US,6,"UNION STATION",,1,100107101,shp-GT-US-51,0,0
5288060,RS-DP,4,"ROSSLYN",,0,100605606,shp-RS-DP-54,0,0
4717060,RS-DP,4,"ROSSLYN",,0,100603606,shp-RS-DP-54,0,0
3669070,GT-US,3,"GEORGETOWN",,0,100104707,shp-GT-US-01,0,0
4283070,WP-AM,3,"WOODLEY PARK METRO",,1,100252707,shp-WP-AM-03,0,0
1202050,WP-AM,1,"MCPHERSON SQUARE METRO",,0,100206505,shp-WP-AM-53,0,0
6596050,NMS,1,"LINCOLN MEMORIAL",,1,100852505,shp-NMS-03,0,0
4341070,RS-DP,3,"ROSSLYN",,0,100603707,shp-RS-DP-54,0,0
3911060,GT-US,4,"UNION STATION",,1,100101606,shp-GT-US-51,0,0
5249070,GT-US,3,"UNION STATION",,1,100102707,shp-GT-US-51,0,0
2035040,WP-AM,2,"WOODLEY PARK METRO",,1,100201404,shp-WP-AM-03,0,0
6186050,EM-LP,1,"EASTERN MARKET",,1,100552505,shp-EM-LP-03,2,2
2972030,RS-DP,5,"DUPONT CIRCLE",,1,100606303,shp-RS-DP-04,0,0
3453040,EM-LP,2,"L'ENFANT PLAZA",,0,100505404,shp-EM-LP-53,2,2
3301030,WP-AM,5,"MCPHERSON SQUARE METRO",,0,100203303,shp-WP-AM-53,0,0
1050050,EM-LP,1,"L'ENFANT PLAZA",,0,100507505,shp-EM-LP-53,2,2
1970060,NMS,4,"LINCOLN MEMORIAL",,1,100802606,shp-NMS-03,0,0
183050,WP-AM,1,"MCPHERSON SQUARE METRO",,0,100203505,shp-WP-AM-53,0,0
848050,NMS,1,"LINCOLN MEMORIAL",,1,100802505,shp-NMS-03,0,0
3186040,WP-AM,2,"WOODLEY PARK METRO",,1,100201404,shp-WP-AM-03,0,0
7132030,GT-US,5,"UNION STATION",,1,100103303,shp-GT-US-51,0,0
2727040,RS-DP,2,"DUPONT CIRCLE",,1,100601404,shp-RS-DP-04,0,0
4142050,GT-US,1,"UNION STATION",,1,100107505,shp-GT-US-51,0,0
6409050,CH-US,1,"UNION STATION",,1,100709505,shp-CH-US-03,0,0
687040,CH-US,2,"CONGRESS HEIGHTS",,0,100706404,shp-CH-US-53,0,0
6855020,RS-DP,7,"DUPONT CIRCLE",,1,100605202,shp-RS-DP-04,0,0
5605060,WP-AM,4,"WOODLEY PARK METRO",,1,100203606,shp-WP-AM-03,0,0
6680010,CH-US,6,"UNION STATION",,1,100702101,shp-CH-US-03,0,0
7100020,EM-LP,7,"EASTERN MARKET",,1,100505202,shp-EM-LP-03,2,2
415040,GT-US,2,"UNION STATION",,1,100104404,shp-GT-US-51,0,0
2225010,WP-AM,6,"WOODLEY PARK METRO",,1,100208101,shp-WP-AM-03,0,0
2061040,EM-LP,2,"L'ENFANT PLAZA",,0,100504404,shp-EM-LP-53,2,2
518070,WP-AM,3,"MCPHERSON SQUARE METRO",,0,100206707,shp-WP-AM-53,0,0
6495020,CH-US,7,"UNION STATION",,1,100707202,shp-CH-US-03,0,0
2624060,WP-AM,4,"MCPHERSON SQUARE METRO",,0,100251606,shp-WP-AM-53,0,0
5531020,WP-AM,7,"MCPHERSON SQUARE METRO",,0,100207202,shp-WP-AM-53,0,0
3650020,WP-AM,7,"WOODLEY PARK METRO",,1,100251202,shp-WP-AM-03,0,0
6198070,GT-US,3,"UNION STATION",,1,100151707,shp-GT-US-51,0,0
6485070,RS-DP,3,"ROSSLYN",,0,100607707,shp-RS-DP-54,0,0
2502060,GT-US,4,"GEORGETOWN",,0,100111606,shp-GT-US-01,0,0
3443040,WP-AM,2,"MCPHERSON SQUARE METRO",,0,100207404,shp-WP-AM-53,0,0
6643030,EM-LP,5,"EASTERN MARKET",,1,100504303,shp-EM-LP-03,2,2
