service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1009 5_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1009 5_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1009 5_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1009 5_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1009 5_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1009 6_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1009 6_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1009 6_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1009 6_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1009 6_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1009 6_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1009 6_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1009H5_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1009H5_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1009H5_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1009H5_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1009H5_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1009H5_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1009H5_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1009H6_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1009H6_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1009H6_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1009H6_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1009H6_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1009H6_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1009H6_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1009H9_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1009H9_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1009N_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1009N_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1010_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1010_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1010_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1010_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1010_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1010_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1010_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1010 3_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1010 3_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1010 3_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1010 3_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1010 3_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1010 3_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1010 4_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1010 4_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1010 4_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1010 4_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1010 4_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1010 4_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1010 4_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1010 6_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1010 6_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1010 6_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1010 6_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1010 6_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1010 6_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1010 6_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1010H4_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1010H4_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1010H4_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1010H4_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1010H4_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1010H4_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1010H4_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1010H6_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1010H6_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1010H6_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1010H6_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1010H6_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1010H6_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1010H6_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1013_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1013_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1013_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1013_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1013_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1013_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1013_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1013 5_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1013 5_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1013 5_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1013 5_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1013 5_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1013 5_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1013 5_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1013 6_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1013 6_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1013 6_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1013 6_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1013 6_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1013 6_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1013 6_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1013H5_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1013H5_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1013H5_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1013H5_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1013H5_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1013H5_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1013H5_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1013H6_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1013H6_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1013H6_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1013H6_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1013H6_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1013H6_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1013H6_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1016_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1016_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1016_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1016_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1016_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1016_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1016_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1017_20240917_20241031_Ke,0,0,1,0,0,0,0,20240917,20241031
1017_20240917_20241031_La,0,0,0,0,0,1,0,20240917,20241031
1017_20240917_20241031_Ma,1,0,0,0,0,0,0,20240917,20241031
1017_20240917_20241031_Pe,0,0,0,0,1,0,0,20240917,20241031
1017_20240917_20241031_Su,0,0,0,0,0,0,1,20240917,20241031
1017_20240917_20241031_Ti,0,1,0,0,0,0,0,20240917,20241031
1017_20240917_20241031_To,0,0,0,1,0,0,0,20240917,20241031
1017_20241101_20241115_Ke,0,0,1,0,0,0,0,20241101,20241115
1017_20241101_20241115_La,0,0,0,0,0,1,0,20241101,20241115
1017_20241101_20241115_Ma,1,0,0,0,0,0,0,20241101,20241115
1017_20241101_20241115_Pe,0,0,0,0,1,0,0,20241101,20241115
1017_20241101_20241115_Su,0,0,0,0,0,0,1,20241101,20241115
1017_20241101_20241115_Ti,0,1,0,0,0,0,0,20241101,20241115
1017_20241101_20241115_To,0,0,0,1,0,0,0,20241101,20241115
1019_20240917_20241103_Ke,0,0,1,0,0,0,0,20240917,20241103
1019_20240917_20241103_La,0,0,0,0,0,1,0,20240917,20241103
1019_20240917_20241103_Ma,1,0,0,0,0,0,0,20240917,20241103
1019_20240917_20241103_Pe,0,0,0,0,1,0,0,20240917,20241103
1019_20240917_20241103_PY,0,0,0,0,0,1,0,20241102,20241102
1019_20240917_20241103_Su,0,0,0,0,0,0,1,20240917,20241103
1019_20240917_20241103_Ti,0,1,0,0,0,0,0,20240917,20241103
1019_20240917_20241103_To,0,0,0,1,0,0,0,20240917,20241103
1019_20241104_20241115_Ke,0,0,1,0,0,0,0,20241104,20241115
1019_20241104_20241115_La,0,0,0,0,0,1,0,20241104,20241115
1019_20241104_20241115_Ma,1,0,0,0,0,0,0,20241104,20241115
1019_20241104_20241115_Pe,0,0,0,0,1,0,0,20241104,20241115
1019_20241104_20241115_Su,0,0,0,0,0,0,1,20241104,20241115
1019_20241104_20241115_Ti,0,1,0,0,0,0,0,20241104,20241115
1019_20241104_20241115_To,0,0,0,1,0,0,0,20241104,20241115
1019E_20240917_20241103_Ke,0,0,1,0,0,0,0,20240917,20241103
1019E_20240917_20241103_Ma,1,0,0,0,0,0,0,20240917,20241103
1019E_20240917_20241103_Pe,0,0,0,0,1,0,0,20240917,20241103
1019E_20240917_20241103_Ti,0,1,0,0,0,0,0,20240917,20241103
1019E_20240917_20241103_To,0,0,0,1,0,0,0,20240917,20241103
1019E_20241104_20241115_Ke,0,0,1,0,0,0,0,20241104,20241115
1019E_20241104_20241115_Ma,1,0,0,0,0,0,0,20241104,20241115
1019E_20241104_20241115_Pe,0,0,0,0,1,0,0,20241104,20241115
1019E_20241104_20241115_Ti,0,1,0,0,0,0,0,20241104,20241115
1019E_20241104_20241115_To,0,0,0,1,0,0,0,20241104,20241115
1020_20240917_20240922_Ke,0,0,1,0,0,0,0,20240917,20240922
1020_20240917_20240922_La,0,0,0,0,0,1,0,20240917,20240922
1020_20240917_20240922_Ma,1,0,0,0,0,0,0,20240917,20240922
1020_20240917_20240922_Pe,0,0,0,0,1,0,0,20240917,20240922
1020_20240917_20240922_Su,0,0,0,0,0,0,1,20240917,20240922
1020_20240917_20240922_Ti,0,1,0,0,0,0,0,20240917,20240922
1020_20240917_20240922_To,0,0,0,1,0,0,0,20240917,20240922
1020_20240923_20240929_Ke,0,0,1,0,0,0,0,20240923,20240929
1020_20240923_20240929_La,0,0,0,0,0,1,0,20240923,20240929
1020_20240923_20240929_Ma,1,0,0,0,0,0,0,20240923,20240929
1020_20240923_20240929_Pe,0,0,0,0,1,0,0,20240923,20240929
1020_20240923_20240929_Su,0,0,0,0,0,0,1,20240923,20240929
1020_20240923_20240929_Ti,0,1,0,0,0,0,0,20240923,20240929
1020_20240923_20240929_To,0,0,0,1,0,0,0,20240923,20240929
1020_20240930_20241013_Ke,0,0,1,0,0,0,0,20240930,20241013
1020_20240930_20241013_La,0,0,0,0,0,1,0,20240930,20241013
1020_20240930_20241013_Ma,1,0,0,0,0,0,0,20240930,20241013
1020_20240930_20241013_Pe,0,0,0,0,1,0,0,20240930,20241013
1020_20240930_20241013_Su,0,0,0,0,0,0,1,20240930,20241013
1020_20240930_20241013_Ti,0,1,0,0,0,0,0,20240930,20241013
1020_20240930_20241013_To,0,0,0,1,0,0,0,20240930,20241013
1020_20241014_20241020_Ke,0,0,1,0,0,0,0,20241014,20241020
1020_20241014_20241020_La,0,0,0,0,0,1,0,20241014,20241020
1020_20241014_20241020_Ma,1,0,0,0,0,0,0,20241014,20241020
1020_20241014_20241020_Pe,0,0,0,0,1,0,0,20241014,20241020
1020_20241014_20241020_Su,0,0,0,0,0,0,1,20241014,20241020
1020_20241014_20241020_Ti,0,1,0,0,0,0,0,20241014,20241020
1020_20241014_20241020_To,0,0,0,1,0,0,0,20241014,20241020
1020_20241021_20241115_Ke,0,0,1,0,0,0,0,20241021,20241115
1020_20241021_20241115_La,0,0,0,0,0,1,0,20241021,20241115
1020_20241021_20241115_Ma,1,0,0,0,0,0,0,20241021,20241115
1020_20241021_20241115_Pe,0,0,0,0,1,0,0,20241021,20241115
1020_20241021_20241115_Su,0,0,0,0,0,0,1,20241021,20241115
1020_20241021_20241115_Ti,0,1,0,0,0,0,0,20241021,20241115
1020_20241021_20241115_To,0,0,0,1,0,0,0,20241021,20241115
1021_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1021_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1021_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1021_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1021_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1021_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1021_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1021N_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1021N_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1021N_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1021N_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1021N_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1021N_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1021N_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1022_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1022_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1022_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1022_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1022_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1022_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1022_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1022B_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1022B_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1022B_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1022B_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1022B_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1022B_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1022B_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1022K_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1022K_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1022K_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1022K_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1022K_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1023_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1023_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1023_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1023_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1023_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1023_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1023_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1024_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1024_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1024_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1024_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1024_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1024_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1024_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1025_20240917_20240919_Ke,0,0,1,0,0,0,0,20240917,20240919
1025_20240917_20240919_La,0,0,0,0,0,1,0,20240917,20240919
1025_20240917_20240919_Ma,1,0,0,0,0,0,0,20240917,20240919
1025_20240917_20240919_Pe,0,0,0,0,1,0,0,20240917,20240919
1025_20240917_20240919_Su,0,0,0,0,0,0,1,20240917,20240919
1025_20240917_20240919_Ti,0,1,0,0,0,0,0,20240917,20240919
1025_20240917_20240919_To,0,0,0,1,0,0,0,20240917,20240919
1025_20240920_20241115_Ke,0,0,1,0,0,0,0,20240920,20241115
1025_20240920_20241115_La,0,0,0,0,0,1,0,20240920,20241115
1025_20240920_20241115_Ma,1,0,0,0,0,0,0,20240920,20241115
1025_20240920_20241115_Pe,0,0,0,0,1,0,0,20240920,20241115
1025_20240920_20241115_Su,0,0,0,0,0,0,1,20240920,20241115
1025_20240920_20241115_Ti,0,1,0,0,0,0,0,20240920,20241115
1025_20240920_20241115_To,0,0,0,1,0,0,0,20240920,20241115
1026_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1026_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1026_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1026_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1026_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1030_20240917_20240922_Ke,0,0,1,0,0,0,0,20240917,20240922
1030_20240917_20240922_La,0,0,0,0,0,1,0,20240917,20240922
1030_20240917_20240922_Ma,1,0,0,0,0,0,0,20240917,20240922
1030_20240917_20240922_Pe,0,0,0,0,1,0,0,20240917,20240922
1030_20240917_20240922_Su,0,0,0,0,0,0,1,20240917,20240922
1030_20240917_20240922_Ti,0,1,0,0,0,0,0,20240917,20240922
1030_20240917_20240922_To,0,0,0,1,0,0,0,20240917,20240922
1030_20240923_20240929_Ke,0,0,1,0,0,0,0,20240923,20240929
1030_20240923_20240929_La,0,0,0,0,0,1,0,20240923,20240929
1030_20240923_20240929_Ma,1,0,0,0,0,0,0,20240923,20240929
1030_20240923_20240929_Pe,0,0,0,0,1,0,0,20240923,20240929
1030_20240923_20240929_Su,0,0,0,0,0,0,1,20240923,20240929
1030_20240923_20240929_Ti,0,1,0,0,0,0,0,20240923,20240929
1030_20240923_20240929_To,0,0,0,1,0,0,0,20240923,20240929
1030_20240930_20241013_Ke,0,0,1,0,0,0,0,20240930,20241013
1030_20240930_20241013_La,0,0,0,0,0,1,0,20240930,20241013
1030_20240930_20241013_Ma,1,0,0,0,0,0,0,20240930,20241013
1030_20240930_20241013_Pe,0,0,0,0,1,0,0,20240930,20241013
1030_20240930_20241013_Su,0,0,0,0,0,0,1,20240930,20241013
1030_20240930_20241013_Ti,0,1,0,0,0,0,0,20240930,20241013
1030_20240930_20241013_To,0,0,0,1,0,0,0,20240930,20241013
1030_20241014_20241020_Ke,0,0,1,0,0,0,0,20241014,20241020
1030_20241014_20241020_La,0,0,0,0,0,1,0,20241014,20241020
1030_20241014_20241020_Ma,1,0,0,0,0,0,0,20241014,20241020
1030_20241014_20241020_Pe,0,0,0,0,1,0,0,20241014,20241020
1030_20241014_20241020_Su,0,0,0,0,0,0,1,20241014,20241020
1030_20241014_20241020_Ti,0,1,0,0,0,0,0,20241014,20241020
1030_20241014_20241020_To,0,0,0,1,0,0,0,20241014,20241020
1030_20241021_20241115_Ke,0,0,1,0,0,0,0,20241021,20241115
1030_20241021_20241115_La,0,0,0,0,0,1,0,20241021,20241115
1030_20241021_20241115_Ma,1,0,0,0,0,0,0,20241021,20241115
1030_20241021_20241115_Pe,0,0,0,0,1,0,0,20241021,20241115
1030_20241021_20241115_Su,0,0,0,0,0,0,1,20241021,20241115
1030_20241021_20241115_Ti,0,1,0,0,0,0,0,20241021,20241115
1030_20241021_20241115_To,0,0,0,1,0,0,0,20241021,20241115
1031_20240917_20240929_Ke,0,0,1,0,0,0,0,20240917,20240929
1031_20240917_20240929_Ma,1,0,0,0,0,0,0,20240917,20240929
1031_20240917_20240929_Pe,0,0,0,0,1,0,0,20240917,20240929
1031_20240917_20240929_Ti,0,1,0,0,0,0,0,20240917,20240929
1031_20240917_20240929_To,0,0,0,1,0,0,0,20240917,20240929
1031_20240930_20241115_Ke,0,0,1,0,0,0,0,20240930,20241115
1031_20240930_20241115_Ma,1,0,0,0,0,0,0,20240930,20241115
1031_20240930_20241115_Pe,0,0,0,0,1,0,0,20240930,20241115
1031_20240930_20241115_Ti,0,1,0,0,0,0,0,20240930,20241115
1031_20240930_20241115_To,0,0,0,1,0,0,0,20240930,20241115
1032_20240917_20240929_Ke,0,0,1,0,0,0,0,20240917,20240929
1032_20240917_20240929_Ma,1,0,0,0,0,0,0,20240917,20240929
1032_20240917_20240929_Pe,0,0,0,0,1,0,0,20240917,20240929
1032_20240917_20240929_Ti,0,1,0,0,0,0,0,20240917,20240929
1032_20240917_20240929_To,0,0,0,1,0,0,0,20240917,20240929
1032_20240930_20241115_Ke,0,0,1,0,0,0,0,20240930,20241115
1032_20240930_20241115_Ma,1,0,0,0,0,0,0,20240930,20241115
1032_20240930_20241115_Pe,0,0,0,0,1,0,0,20240930,20241115
1032_20240930_20241115_Ti,0,1,0,0,0,0,0,20240930,20241115
1032_20240930_20241115_To,0,0,0,1,0,0,0,20240930,20241115
1033_20240917_20240929_Ke,0,0,1,0,0,0,0,20240917,20240929
1033_20240917_20240929_Ma,1,0,0,0,0,0,0,20240917,20240929
1033_20240917_20240929_Pe,0,0,0,0,1,0,0,20240917,20240929
1033_20240917_20240929_Ti,0,1,0,0,0,0,0,20240917,20240929
1033_20240917_20240929_To,0,0,0,1,0,0,0,20240917,20240929
1033_20240930_20241013_Ke,0,0,1,0,0,0,0,20240930,20241013
1033_20240930_20241013_Ma,1,0,0,0,0,0,0,20240930,20241013
1033_20240930_20241013_Pe,0,0,0,0,1,0,0,20240930,20241013
1033_20240930_20241013_Ti,0,1,0,0,0,0,0,20240930,20241013
1033_20240930_20241013_To,0,0,0,1,0,0,0,20240930,20241013
1033_20241014_20241115_Ke,0,0,1,0,0,0,0,20241014,20241115
1033_20241014_20241115_Ma,1,0,0,0,0,0,0,20241014,20241115
1033_20241014_20241115_Pe,0,0,0,0,1,0,0,20241014,20241115
1033_20241014_20241115_Ti,0,1,0,0,0,0,0,20241014,20241115
1033_20241014_20241115_To,0,0,0,1,0,0,0,20241014,20241115
1033T_20240917_20240929_Ke,0,0,1,0,0,0,0,20240917,20240929
1033T_20240917_20240929_Ma,1,0,0,0,0,0,0,20240917,20240929
1033T_20240917_20240929_Pe,0,0,0,0,1,0,0,20240917,20240929
1033T_20240917_20240929_Ti,0,1,0,0,0,0,0,20240917,20240929
1033T_20240917_20240929_To,0,0,0,1,0,0,0,20240917,20240929
1034_20240917_20240929_Ke,0,0,1,0,0,0,0,20240917,20240929
1034_20240917_20240929_Ma,1,0,0,0,0,0,0,20240917,20240929
1034_20240917_20240929_Pe,0,0,0,0,1,0,0,20240917,20240929
1034_20240917_20240929_Ti,0,1,0,0,0,0,0,20240917,20240929
1034_20240917_20240929_To,0,0,0,1,0,0,0,20240917,20240929
1034_20240930_20241115_Ke,0,0,1,0,0,0,0,20240930,20241115
1034_20240930_20241115_Ma,1,0,0,0,0,0,0,20240930,20241115
1034_20240930_20241115_Pe,0,0,0,0,1,0,0,20240930,20241115
1034_20240930_20241115_Ti,0,1,0,0,0,0,0,20240930,20241115
1034_20240930_20241115_To,0,0,0,1,0,0,0,20240930,20241115
1035_20240917_20240929_Ke,0,0,1,0,0,0,0,20240917,20240929
1035_20240917_20240929_Ma,1,0,0,0,0,0,0,20240917,20240929
1035_20240917_20240929_Pe,0,0,0,0,1,0,0,20240917,20240929
1035_20240917_20240929_Ti,0,1,0,0,0,0,0,20240917,20240929
1035_20240917_20240929_To,0,0,0,1,0,0,0,20240917,20240929
1035_20240930_20241115_Ke,0,0,1,0,0,0,0,20240930,20241115
1035_20240930_20241115_Ma,1,0,0,0,0,0,0,20240930,20241115
1035_20240930_20241115_Pe,0,0,0,0,1,0,0,20240930,20241115
1035_20240930_20241115_Ti,0,1,0,0,0,0,0,20240930,20241115
1035_20240930_20241115_To,0,0,0,1,0,0,0,20240930,20241115
1036_20240917_20240929_Ke,0,0,1,0,0,0,0,20240917,20240929
1036_20240917_20240929_La,0,0,0,0,0,1,0,20240917,20240929
1036_20240917_20240929_Ma,1,0,0,0,0,0,0,20240917,20240929
1036_20240917_20240929_Pe,0,0,0,0,1,0,0,20240917,20240929
1036_20240917_20240929_Ti,0,1,0,0,0,0,0,20240917,20240929
1036_20240917_20240929_To,0,0,0,1,0,0,0,20240917,20240929
1036_20240930_20241115_Ke,0,0,1,0,0,0,0,20240930,20241115
1036_20240930_20241115_La,0,0,0,0,0,1,0,20240930,20241115
1036_20240930_20241115_Ma,1,0,0,0,0,0,0,20240930,20241115
1036_20240930_20241115_Pe,0,0,0,0,1,0,0,20240930,20241115
1036_20240930_20241115_Ti,0,1,0,0,0,0,0,20240930,20241115
1036_20240930_20241115_To,0,0,0,1,0,0,0,20240930,20241115
1037_20240917_20241115_Ke,0,0,1,0,0,0,0,20240917,20241115
1037_20240917_20241115_La,0,0,0,0,0,1,0,20240917,20241115
1037_20240917_20241115_Ma,1,0,0,0,0,0,0,20240917,20241115
1037_20240917_20241115_Pe,0,0,0,0,1,0,0,20240917,20241115
1037_20240917_20241115_Su,0,0,0,0,0,0,1,20240917,20241115
1037_20240917_20241115_Ti,0,1,0,0,0,0,0,20240917,20241115
1037_20240917_20241115_To,0,0,0,1,0,0,0,20240917,20241115
1040_20240917_20240922_Ke,0,0,1,0,0,0,0,20240917,20240922
1040_20240917_20240922_La,0,0,0,0,0,1,0,20240917,20240922
1040_20240917_20240922_Ma,1,0,0,0,0,0,0,20240917,20240922
1040_20240917_20240922_Pe,0,0,0,0,1,0,0,20240917,20240922
1040_20240917_20240922_Su,0,0,0,0,0,0,1,20240917,20240922
1040_20240917_20240922_Ti,0,1,0,0,0,0,0,20240917,20240922
1040_20240917_20240922_To,0,0,0,1,0,0,0,20240917,20240922
1040_20240923_20240929_Ke,0,0,1,0,0,0,0,20240923,20240929
1040_20240923_20240929_La,0,0,0,0,0,1,0,20240923,20240929
1040_20240923_20240929_Ma,1,0,0,0,0,0,0,20240923,20240929
1040_20240923_20240929_Pe,0,0,0,0,1,0,0,20240923,20240929
