from_stop_id,from_trip_id,to_stop_id,to_trip_id,transfer_type
NSR:Quay:7786,RUT:ServiceJourney:60ab1f4c9468445c2a2a5c5dcfbd9eea,NSR:Quay:7786,RUT:ServiceJourney:356cc4f23be806e25513f8792597381e,1
NSR:Quay:6816,RUT:ServiceJourney:9beb42a2f497a63af2926480952be4f5,NSR:Quay:6812,RUT:ServiceJourney:56addcec211557fa74d2d26f3780d1f8,1
NSR:Quay:10221,RUT:ServiceJourney:8b4b6ef450d6485a708a7fd338dc507d,NSR:Quay:10226,RUT:ServiceJourney:6846c5c91c92a50845bc16bb65654e6a,1
NSR:Quay:6814,RUT:ServiceJourney:3240cd2ffca1ce8c2e228a74fbf2e552,NSR:Quay:6812,RUT:ServiceJourney:431dc38ede6d0535c573a3736255bbc2,1
NSR:Quay:6817,RUT:ServiceJourney:739603289c06d082e59a16f7998c7397,NSR:Quay:6812,RUT:ServiceJourney:d671e6ea4bd756043dd3eda982c24389,1
NSR:Quay:12446,RUT:ServiceJourney:14d570a20d160c0852c741083d0450a4,NSR:Quay:12432,RUT:ServiceJourney:bc9c5dc4d45b44c6261e5fda275961b1,1
NSR:Quay:8250,RUT:ServiceJourney:a63dc6adfe4c72a9fe92845023d467fc,NSR:Quay:8250,RUT:ServiceJourney:16d039777788f406a831139b53bfca26,1
NSR:Quay:10102,RUT:ServiceJourney:e07644b63241c3487bb4ed0cb3fa717e,NSR:Quay:10097,RUT:ServiceJourney:703c0f0cad1a662a9b14fb8649f68adf,1
NSR:Quay:6143,RUT:ServiceJourney:f15ed1b53d1feaf24d9250a96c28fd0f,NSR:Quay:6144,RUT:ServiceJourney:447d2f13efa6395fb85ecc315e26058e,1
NSR:Quay:10097,RUT:ServiceJourney:cae41e2adc04335934a80ccbccdd7b31,NSR:Quay:10100,RUT:ServiceJourney:acda612d3fb6b56e32a9c4c39902416d,1
NSR:Quay:6812,RUT:ServiceJourney:eb11d55d1f762feed26bbb0ea1bb4bb1,NSR:Quay:6816,RUT:ServiceJourney:2bdfbbdb0be619bfe3944f91eb5fd6b9,1
NSR:Quay:10095,RUT:ServiceJourney:878524d9ecd47185a189ceed60fa7d2e,NSR:Quay:10102,RUT:ServiceJourney:bf800dc2e2d2582f0adce94e48cd7988,1
NSR:Quay:7787,RUT:ServiceJourney:ecce53c82360bf3d5fb77b62dbaa3687,NSR:Quay:7786,RUT:ServiceJourney:1cd29612b596715719d73ca9db3572ff,1
NSR:Quay:26081,RUT:ServiceJourney:794b1f4e9c41ae7aa7f940b8ef5cc958,NSR:Quay:26081,RUT:ServiceJourney:2b044ac57d775f072edbb826969fbf6f,1
NSR:Quay:10100,RUT:ServiceJourney:fa0a86b157c22be042285e2686226814,NSR:Quay:10102,RUT:ServiceJourney:bf04e6efeb87f978b5026116f745a96b,1
NSR:Quay:10100,RUT:ServiceJourney:1a85b038ff1494a387e5af9a9bb6e70f,NSR:Quay:10102,RUT:ServiceJourney:ed33a9336565b2402f7c414961cd7444,1
NSR:Quay:7266,RUT:ServiceJourney:b22009b8066882ab7abfdc9784841225,NSR:Quay:7261,RUT:ServiceJourney:a574649c31aaa109496b10a6c9f7703f,1
NSR:Quay:7786,RUT:ServiceJourney:7ed1113a8008d0be3d3cb37ce0cc66a5,NSR:Quay:7786,RUT:ServiceJourney:e3ae564364c88759dc8445dd48d2841b,1
NSR:Quay:7266,RUT:ServiceJourney:721251e97d025bc04ba4f9e3c03789d1,NSR:Quay:7261,RUT:ServiceJourney:c90cabbccc917ec4217eed245a315e66,1
NSR:Quay:5654,RUT:ServiceJourney:5b34ef664fb58f9f42635959927a6bb7,NSR:Quay:5651,RUT:ServiceJourney:4b24c06346e1d2a643ce55fad2a00c5e,1
NSR:Quay:8250,RUT:ServiceJourney:102196d20c268cc3efc08b9724e024fb,NSR:Quay:8250,RUT:ServiceJourney:1567130ed37410f72fb7631733896088,1
NSR:Quay:10660,RUT:ServiceJourney:350af8775332a8d59983840e499091b0,NSR:Quay:10660,RUT:ServiceJourney:027a2818042070cc4cb51351a3990518,1
NSR:Quay:10226,RUT:ServiceJourney:9ff1c30b2b2b957779e47e0bb637553a,NSR:Quay:10222,RUT:ServiceJourney:358ae5e8c04c6a91e4363aade40871e6,1
NSR:Quay:10098,RUT:ServiceJourney:4a40b4fefa646e92504fd7c1e5ff9643,NSR:Quay:10100,RUT:ServiceJourney:7164e0c0ba76afcc2428487712dd47e0,1
NSR:Quay:10222,RUT:ServiceJourney:3ded682519b56055b340883b50e65373,NSR:Quay:10226,RUT:ServiceJourney:844dce944f38acda387d8ce235422763,1
NSR:Quay:6812,RUT:ServiceJourney:41b597dbb5e19255e9c32d5531c9d090,NSR:Quay:6813,RUT:ServiceJourney:3b095f51f44c09c514accf8bba665c13,1
NSR:Quay:7787,RUT:ServiceJourney:9697b7ed5d2379de7296b562555f2d40,NSR:Quay:7787,RUT:ServiceJourney:1f0c4c51d5c1ba702b462a21dadf6033,1
NSR:Quay:6816,RUT:ServiceJourney:872598e957c98e759f6263bedbc0e0cf,NSR:Quay:6812,RUT:ServiceJourney:1482e6852498c9c559475a8f810d04c3,1
NSR:Quay:10100,RUT:ServiceJourney:44b1667bb7764a79839b00b830e7bc8f,NSR:Quay:10095,RUT:ServiceJourney:9bfe7706e329e48048dbe83cd9b132f5,1
NSR:Quay:7266,RUT:ServiceJourney:21662a3ba2a552589a7fb42dbfd413d5,NSR:Quay:7261,RUT:ServiceJourney:767f87c595f88a400cefb2a6be1ad75c,1
NSR:Quay:6816,RUT:ServiceJourney:2084956341ff35b918ab57840f5a25bb,NSR:Quay:6812,RUT:ServiceJourney:ebfc46c2c3537fe164176981fc812f2c,1
NSR:Quay:10102,RUT:ServiceJourney:e2bef90312b97d5d1a396e30cd1d6d9b,NSR:Quay:10097,RUT:ServiceJourney:c0fb2412cc1f165fd1676a9db70eebb6,1
NSR:Quay:5653,RUT:ServiceJourney:cdb2dd81efd9f08b2fd5ad93f51f691e,NSR:Quay:5651,RUT:ServiceJourney:a77ac9c420edd1cd1e503288a71ee8f4,1
NSR:Quay:10660,RUT:ServiceJourney:5d6fdbdd30cd105d5c4834402675060c,NSR:Quay:10660,RUT:ServiceJourney:858bff5bee631398a70245f972199e4f,1
NSR:Quay:9104,RUT:ServiceJourney:597e657a02a1ffea85b5ba7aeff54b48,NSR:Quay:9104,RUT:ServiceJourney:2fe3e6b456c50d06c2f16a26045454b5,1
NSR:Quay:10097,RUT:ServiceJourney:1fc34a4a421b3b18a9b01816986f33f8,NSR:Quay:10098,RUT:ServiceJourney:2e32d2ebe4a7bd52b6374a3e5f9aa405,1
NSR:Quay:6814,RUT:ServiceJourney:dbfbf9beb1bb1df4320f0840b0ed726e,NSR:Quay:6816,RUT:ServiceJourney:f78687a7095c3e65edb9b1456e690b31,1
NSR:Quay:10221,RUT:ServiceJourney:701e8c0e9de3d1765de78fb871b6e4dd,NSR:Quay:10226,RUT:ServiceJourney:99bbe535bfef55ac23f63892a32b5b2d,1
NSR:Quay:10100,RUT:ServiceJourney:1c2d8cf51ab430c998e8d515f70acbc8,NSR:Quay:10098,RUT:ServiceJourney:7ea2c5b83a81d1b4b1d815080c9e14f1,1
NSR:Quay:10102,RUT:ServiceJourney:3a3b5f525b1cf94037615efcb69844c0,NSR:Quay:10098,RUT:ServiceJourney:46a871bbe2df7d051e690e163e4dddf9,1
NSR:Quay:7787,RUT:ServiceJourney:7eb991ea07331eae9350f46f8ede09ab,NSR:Quay:7786,RUT:ServiceJourney:5e4b0a1f88295fe0e4e8e144b161de77,1
NSR:Quay:6812,RUT:ServiceJourney:7da643fb9f74aded8a4b9efdb378f6e7,NSR:Quay:6813,RUT:ServiceJourney:fe5bd35747391529c1c910191c3560c1,1
NSR:Quay:6813,RUT:ServiceJourney:67b0ab143ab4ab10f051a0524d3635e6,NSR:Quay:6816,RUT:ServiceJourney:3cb51472b91610c55d8a734c00fe8061,1
NSR:Quay:10100,RUT:ServiceJourney:07b59780dd9d0dbfb6387ef38738f8a4,NSR:Quay:10102,RUT:ServiceJourney:6d0cca32b9b1ffd85d421ca06d80ecfd,1
NSR:Quay:6816,RUT:ServiceJourney:06efca7f5da26247571111bebb3d1c28,NSR:Quay:6813,RUT:ServiceJourney:f808508d92657c08fb5fb0777b3634e1,1
NSR:Quay:8250,RUT:ServiceJourney:2be0451bb246035b4bfcfc36e59ab158,NSR:Quay:8250,RUT:ServiceJourney:0efac58c96110f6bba8b3517543b45ec,1
NSR:Quay:10102,RUT:ServiceJourney:b50771a7b818e5ad3f350618fe4cf7ba,NSR:Quay:10098,RUT:ServiceJourney:cfacf762095b3ef5e8914b7db59322f0,1
NSR:Quay:10100,RUT:ServiceJourney:5f854e2b675ffcfa16d4a4e1245e1310,NSR:Quay:10102,RUT:ServiceJourney:8eead00df3e97612a435478a89763cf3,1
NSR:Quay:6817,RUT:ServiceJourney:53143268c210b3db1b568cc1ab5cbed6,NSR:Quay:6812,RUT:ServiceJourney:868a1f89e3626d944d0a415113a966a8,1
NSR:Quay:25813,RUT:ServiceJourney:999c3ddf17d2e51833c70a09bfcfe1ce,NSR:Quay:25813,RUT:ServiceJourney:b9b6e74eb74ee1046d852247ac13001b,1
NSR:Quay:10098,RUT:ServiceJourney:2866228360c06601574e36264c65fb2b,NSR:Quay:10100,RUT:ServiceJourney:fbb063a25bf6bc3b918f8090f9afec12,1
NSR:Quay:6817,RUT:ServiceJourney:84642a3cc58217b84bfb4bcea8eb5958,NSR:Quay:6813,RUT:ServiceJourney:2d27de16eae808e1e76b25e4ee948bb5,1
NSR:Quay:12446,RUT:ServiceJourney:58efe1bc2791599251737b0a24a29f8e,NSR:Quay:12432,RUT:ServiceJourney:72b5a34132d55d6da9c6fdff209767f5,1
NSR:Quay:5654,RUT:ServiceJourney:8a7401e964e2bb5afae16efb0a03efc7,NSR:Quay:5651,RUT:ServiceJourney:2ce4efebc5ccccd42f1d0719b41ee2c5,1
NSR:Quay:10098,RUT:ServiceJourney:6f08f5a7d389b33768fa51ba7aaaa1a7,NSR:Quay:10102,RUT:ServiceJourney:2be0451bb246035b4bfcfc36e59ab158,1
NSR:Quay:10100,RUT:ServiceJourney:fbb063a25bf6bc3b918f8090f9afec12,NSR:Quay:10098,RUT:ServiceJourney:3cc14d17e8ab77270ff40f222467bd55,1
NSR:Quay:12581,RUT:ServiceJourney:77f1e9961eeb5ef232ab35991499d227,NSR:Quay:12580,RUT:ServiceJourney:a3386aeea5c655c17c49fe000fcfd170,1
NSR:Quay:7787,RUT:ServiceJourney:b15b8d5621cde6fd074047154b9462ea,NSR:Quay:7786,RUT:ServiceJourney:1246353f063547e353f3be709f655f8b,1
NSR:Quay:7786,RUT:ServiceJourney:30d5df9cbb4c0cecf1bbd1f4696e0335,NSR:Quay:7787,RUT:ServiceJourney:4e741d6b572d73066bebceb157dd22ae,1
NSR:Quay:25813,RUT:ServiceJourney:0b25f0f15cab678151045e37bc66a4fd,NSR:Quay:25813,RUT:ServiceJourney:0058e3ec6022107f1ff164fd869abef8,1
NSR:Quay:10098,RUT:ServiceJourney:7b5300b5efe65e945411fba5700c10d2,NSR:Quay:10100,RUT:ServiceJourney:c588228d1ac3c4131b759017392729b4,1
NSR:Quay:8250,RUT:ServiceJourney:5290a8abc1aa7563e2bf42177c485154,NSR:Quay:8250,RUT:ServiceJourney:1cac619e0209fcc77efbdc2538b915cb,1
NSR:Quay:10097,RUT:ServiceJourney:3835c296ccbcc3319bc1b19fcd3808b1,NSR:Quay:10098,RUT:ServiceJourney:369c54adbdc73625192e2d3fcf3640fc,1
NSR:Quay:10098,RUT:ServiceJourney:de8d5293952095e30e7489f7f454f9b1,NSR:Quay:10102,RUT:ServiceJourney:e4d34a2d3ace0390c1f82a6cc54ac9be,1
NSR:Quay:6817,RUT:ServiceJourney:00b918adb0b6926998ea615712755ca1,NSR:Quay:6816,RUT:ServiceJourney:48dc0e81e5bda1db0c94db743d304016,1
NSR:Quay:10098,RUT:ServiceJourney:a7d3c838c302479f42e7d0254e8a766c,NSR:Quay:10100,RUT:ServiceJourney:407a6822562abf21b9c9bd41c70207bd,1
NSR:Quay:8250,RUT:ServiceJourney:ba4f152cdc1c9732d72f7c02615c49cc,NSR:Quay:8250,RUT:ServiceJourney:251db84ffe5e894dfd153ca8b44721ef,1
NSR:Quay:10226,RUT:ServiceJourney:b827d60304fe8ee000b9381014e987ba,NSR:Quay:10221,RUT:ServiceJourney:f8f6704029c1a6e782a70f560a4a6d17,1
NSR:Quay:10102,RUT:ServiceJourney:1e4ff2427370147f9df810e7e7e7a7af,NSR:Quay:10100,RUT:ServiceJourney:ae2f64f7b41abd70c0010ee2a972e7d4,1
NSR:Quay:10100,RUT:ServiceJourney:e3a1da60cdc63ca86a2a3e595948bed6,NSR:Quay:10098,RUT:ServiceJourney:22d08f3cf60f960d8bde47f7d49f4041,1
NSR:Quay:7786,RUT:ServiceJourney:f5da8acb6a34392272a1ecaee86f179b,NSR:Quay:7786,RUT:ServiceJourney:ad377a9cf012d36c7eeaf89a762fd91b,1
NSR:Quay:10098,RUT:ServiceJourney:0cb9b26d91d570e3fe466c1f9da85fef,NSR:Quay:10102,RUT:ServiceJourney:1104ddacbe58da54557c7c90ff7c1eaa,1
NSR:Quay:6813,RUT:ServiceJourney:20465e49def3233da389798989c58eff,NSR:Quay:6817,RUT:ServiceJourney:b3630430f39333df049a808f8d604a66,1
NSR:Quay:10100,RUT:ServiceJourney:e32e058dccc8c8733b47fba249789fb0,NSR:Quay:10098,RUT:ServiceJourney:0cb9b26d91d570e3fe466c1f9da85fef,1
NSR:Quay:12580,RUT:ServiceJourney:e0920022c8c3aac4dbcbfe05ea823ccf,NSR:Quay:12580,RUT:ServiceJourney:ce1030a5ac8c0550cbe3b0b9772081ab,1
NSR:Quay:12446,RUT:ServiceJourney:c6ef21df3695d0266a5438975a70ed98,NSR:Quay:12432,RUT:ServiceJourney:e03bdee410f8a1bc3678733a8daca1eb,1
NSR:Quay:10098,RUT:ServiceJourney:cc6c1ff92d8125752ddd69fa4070d3ba,NSR:Quay:10100,RUT:ServiceJourney:60f83daa438371268c2121201ea57364,1
NSR:Quay:6814,RUT:ServiceJourney:3e693b6425c9050e5e6f28c624cb1d76,NSR:Quay:6812,RUT:ServiceJourney:0c714236dede1791abe7f5a5352a5809,1
NSR:Quay:10098,RUT:ServiceJourney:55d76bf282012d787e4e766da3c5f723,NSR:Quay:10102,RUT:ServiceJourney:823e604370f8d2c333f7d39363e9bf10,1
NSR:Quay:10102,RUT:ServiceJourney:9111ce8ddbe66976e02d37aa633654fb,NSR:Quay:10095,RUT:ServiceJourney:3b6ede5fb78d87d506151205100f3c9f,1
NSR:Quay:6813,RUT:ServiceJourney:464c65c4c4eca7a8752a31a782769ca5,NSR:Quay:6816,RUT:ServiceJourney:263a9a4d243587f88d994175fb5a644f,1
NSR:Quay:8911,RUT:ServiceJourney:c4d6cd636c349be727a637726deb3c7d,NSR:Quay:8911,RUT:ServiceJourney:d6728e0c251bf8d490b6fe9da619cf07,1
NSR:Quay:6812,RUT:ServiceJourney:9c65ab4e038c11b2fa2c8f7032bede13,NSR:Quay:6813,RUT:ServiceJourney:c1d255bfe36db2fea83b12b626d89726,1
NSR:Quay:10102,RUT:ServiceJourney:7f234830728fd4a3aaeec9d5bd8195b7,NSR:Quay:10100,RUT:ServiceJourney:7c72ba632a6d02b2616a959b618b55fa,1
NSR:Quay:10100,RUT:ServiceJourney:7fcf0aae6e49989bb3d721a53ed47dba,NSR:Quay:10098,RUT:ServiceJourney:aa4b656e8d3aa1275475d81ea9e2c8cd,1
NSR:Quay:6816,RUT:ServiceJourney:6238eb600bcdb97002bee2dabeec6076,NSR:Quay:6817,RUT:ServiceJourney:84642a3cc58217b84bfb4bcea8eb5958,1
NSR:Quay:12446,RUT:ServiceJourney:e64548841f12df31de3d4dcb2b511a70,NSR:Quay:12432,RUT:ServiceJourney:5348b7bd547435f3924c5a13ce3d99c3,1
NSR:Quay:6813,RUT:ServiceJourney:25eb3b1dcf9dff6949dae6fb0e741e7b,NSR:Quay:6816,RUT:ServiceJourney:61fc7c98fa70afb172bfa0b348c130b0,1
NSR:Quay:6812,RUT:ServiceJourney:8ebcec1373534116f1672d6928ca1e63,NSR:Quay:6812,RUT:ServiceJourney:5941b77dec9114fb4714d73aff5d8d59,1
NSR:Quay:6812,RUT:ServiceJourney:67e06f52886151377865dbe4b33b7b47,NSR:Quay:6812,RUT:ServiceJourney:6fd33118669ecab1f5a580da908c5d37,1
NSR:Quay:12446,RUT:ServiceJourney:9a8671594e9584de488ac7381fe801f4,NSR:Quay:12432,RUT:ServiceJourney:d4719f7b27ec6d49531ce2dc644cc76d,1
NSR:Quay:7266,RUT:ServiceJourney:bcd5e58a3a5eaddc81b9e0bc4f9ca30c,NSR:Quay:7261,RUT:ServiceJourney:390f2bf889ea7043379c1ed87edec04a,1
NSR:Quay:10095,RUT:ServiceJourney:aed276cb10892a5bd02de19d07e0d67f,NSR:Quay:10100,RUT:ServiceJourney:8e17efbaca947aa3f936ae9ede7c566b,1
NSR:Quay:8250,RUT:ServiceJourney:7b1d69596603f2c37a2c6afa0124643e,NSR:Quay:8250,RUT:ServiceJourney:b867d2377f2e2d3e6305db123b148490,1
NSR:Quay:6143,RUT:ServiceJourney:b330f4e8db5f8aa84344b9ca067a9f67,NSR:Quay:6143,RUT:ServiceJourney:d7e1d2ff2296ad97ad664ae4ae4c3bc0,1
NSR:Quay:6813,RUT:ServiceJourney:f91fe612d7c8bad4de25d12870dec78f,NSR:Quay:6817,RUT:ServiceJourney:00401d467417d0b11b9e78febd32bf00,1
NSR:Quay:6813,RUT:ServiceJourney:9c0a4b3f8d4fffea4d9d3e515e295b6e,NSR:Quay:6812,RUT:ServiceJourney:52ad120b53bdfaa1a6e91a17dca13457,1
NSR:Quay:5652,RUT:ServiceJourney:9723e7caad13ba76c7641dd95773af38,NSR:Quay:5653,RUT:ServiceJourney:8b9469823605a5f8cb48f3bc55c9fbe1,1
NSR:Quay:26081,RUT:ServiceJourney:ced39dfcb1e1f537ef801f3f979e47e1,NSR:Quay:26080,RUT:ServiceJourney:4dbf904fd4a38f597fa60a72d0531b93,1
NSR:Quay:10100,RUT:ServiceJourney:c1510788fabf30b545595433e985372b,NSR:Quay:10097,RUT:ServiceJourney:e173d990077b6e4db708bcf7a2a39133,1
NSR:Quay:25813,RUT:ServiceJourney:991a36da023876171e147abd9dbf8567,NSR:Quay:25813,RUT:ServiceJourney:b2d2d1e4aafcb91d02047ef258ab1157,1
NSR:Quay:25813,RUT:ServiceJourney:4323b206c0b94430f4a056f7994441eb,NSR:Quay:25813,RUT:ServiceJourney:d4653513294f9369ced983f3d04b365a,1
NSR:Quay:8250,RUT:ServiceJourney:34210fe9f710e6462dd26d95cbdd5649,NSR:Quay:8250,RUT:ServiceJourney:db2a2a4505fd38b2bce8e78e2a757f8d,1
NSR:Quay:10098,RUT:ServiceJourney:e35f8890ff572ffc9f1ddbd33812525d,NSR:Quay:10102,RUT:ServiceJourney:e56a4a701db3e58986d69a6329604d8e,1
NSR:Quay:12431,RUT:ServiceJourney:7463fb7ef1dc90b9baa291e8a7f34f89,NSR:Quay:12430,RUT:ServiceJourney:ce8c3cc26e8a700ff4ef7b2da769429f,1
NSR:Quay:10102,RUT:ServiceJourney:2be0451bb246035b4bfcfc36e59ab158,NSR:Quay:10098,RUT:ServiceJourney:e0b7c2f378353193068561f3c0f8d5c9,1
NSR:Quay:10100,RUT:ServiceJourney:13610be0ab8495b4f6a4be1c1c9592b9,NSR:Quay:10098,RUT:ServiceJourney:3c35d2d8b23eb2cd85a9d4bc793ffd78,1
NSR:Quay:6817,RUT:ServiceJourney:9a379d4469170aab04ca3690462aebb1,NSR:Quay:6816,RUT:ServiceJourney:7bcba5afaa8076f369ad9601a2d26bc4,1
NSR:Quay:12431,RUT:ServiceJourney:b8d3572f43be3877673172fcb6d79bf9,NSR:Quay:12430,RUT:ServiceJourney:0011a0c96ee654b3bc5fff8ea0600cf1,1
NSR:Quay:10221,RUT:ServiceJourney:31209a55d8670b47b5eda83ade26f321,NSR:Quay:10226,RUT:ServiceJourney:949ec3a51301248bff1b58c3e68515d5,1
NSR:Quay:5651,RUT:ServiceJourney:7659b8245299f8f1e2dd2c7bd5ecdd9e,NSR:Quay:5653,RUT:ServiceJourney:e4e3b51f489b1c719209843794f19ff3,1
NSR:Quay:7787,RUT:ServiceJourney:550225b6647a90b344bb22da34171ac0,NSR:Quay:7787,RUT:ServiceJourney:d95aa37d1c8d4541c71c03238d5bd0df,1
NSR:Quay:7787,RUT:ServiceJourney:ead1581ab7c1325e9f8d328295adf562,NSR:Quay:7786,RUT:ServiceJourney:2880515663baf04927230b112f3246c1,1
NSR:Quay:6812,RUT:ServiceJourney:661ea3da3fc000989ad1f72d2e435673,NSR:Quay:6812,RUT:ServiceJourney:4791fa3b71e39a59fb4d5a10d966710d,1
NSR:Quay:10221,RUT:ServiceJourney:701e8c0e9de3d1765de78fb871b6e4dd,NSR:Quay:10226,RUT:ServiceJourney:15f93056650bf71966a5483191c66254,1
NSR:Quay:6817,RUT:ServiceJourney:8cfa44da85504c2319a1a7939c396ba2,NSR:Quay:6816,RUT:ServiceJourney:3111d8d8b794650919094d45d245bf66,1
NSR:Quay:10226,RUT:ServiceJourney:13584c1f0c852a0fdaaf566fbb73b9cd,NSR:Quay:10222,RUT:ServiceJourney:1644cd6ea3d40841de02c76208d63657,1
NSR:Quay:8250,RUT:ServiceJourney:7107b942a325795e7298b9a227cb3d08,NSR:Quay:8250,RUT:ServiceJourney:11f18ad50c809892c099dc2fd10a8fc6,1
NSR:Quay:6817,RUT:ServiceJourney:6375fb3ed4e44d64dbb31a5e7d8b609a,NSR:Quay:6816,RUT:ServiceJourney:2fc4dad79ce0b901dcea94796566ae09,1
NSR:Quay:10221,RUT:ServiceJourney:c08d1fa552153db46e946ae6e87f34b3,NSR:Quay:10226,RUT:ServiceJourney:789e3549fde12761de874859ae83eeea,1
NSR:Quay:6812,RUT:ServiceJourney:71fe31dc5a7fa266897865e96ee024cb,NSR:Quay:6816,RUT:ServiceJourney:fb83e5af7ad64727cdfbdd481789f78f,1
NSR:Quay:5654,RUT:ServiceJourney:ad1b4f69bf4bcbd19c24ab9aa6574c09,NSR:Quay:5652,RUT:ServiceJourney:eb0e8b53d075e7def20060e1bd826225,1
NSR:Quay:10102,RUT:ServiceJourney:7dad2c7dabeff37af91b53ea5e744930,NSR:Quay:10100,RUT:ServiceJourney:fb23f2e96eac99ea9868ee4ee489c34d,1
NSR:Quay:10102,RUT:ServiceJourney:24395aa9c94eb0280ddfd8b4a7e3a260,NSR:Quay:10100,RUT:ServiceJourney:15f78bc3618f3da6432885df92aaaef1,1
NSR:Quay:10226,RUT:ServiceJourney:a8120e93f7309ef747123b421821fe02,NSR:Quay:10221,RUT:ServiceJourney:8dfece44df1dab513e49e78dae1ec957,1
NSR:Quay:7266,RUT:ServiceJourney:de4359d80bc3bab11cdd89000c7718b1,NSR:Quay:7261,RUT:ServiceJourney:b160a29a8bfde082200c03d71cedb40a,1
NSR:Quay:6812,RUT:ServiceJourney:729d4c2b3ed006372b0aeb8f404297cb,NSR:Quay:6814,RUT:ServiceJourney:805c92c7b6f90eada6e96807a0371049,1
NSR:Quay:7786,RUT:ServiceJourney:9d9535b310140bac1f9acca185ee5760,NSR:Quay:7786,RUT:ServiceJourney:65eb060192a61bbf3384140fb8bc1ed8,1
NSR:Quay:6143,RUT:ServiceJourney:0891a17791913835302bf7ac6a2bb9fd,NSR:Quay:6144,RUT:ServiceJourney:51e123e832f14dfc0aa7cd020465aea3,1
NSR:Quay:10097,RUT:ServiceJourney:baee1f7d3986fe57a4afc3c2e6ec8c4f,NSR:Quay:10100,RUT:ServiceJourney:ff31568e57c94263189c35c010f03f65,1
NSR:Quay:10097,RUT:ServiceJourney:f9ca1dd87e42fbf3f1c1db273245e1fb,NSR:Quay:10102,RUT:ServiceJourney:7f234830728fd4a3aaeec9d5bd8195b7,1
NSR:Quay:10102,RUT:ServiceJourney:09b743eef51ed6ce63965799f0333aa6,NSR:Quay:10097,RUT:ServiceJourney:c49b7a776178ee877f0977ce4296e5b9,1
NSR:Quay:7786,RUT:ServiceJourney:d6e919fe95c7c848a1c2ab7b7afbc9af,NSR:Quay:7786,RUT:ServiceJourney:ad2ea3295c904ec26f1b2ad1050478b0,1
NSR:Quay:6816,RUT:ServiceJourney:01b79c181a73fbdf275d75bc2f23dd42,NSR:Quay:6814,RUT:ServiceJourney:87ff1a29e376752ff31f71a6ae73837d,1
NSR:Quay:10098,RUT:ServiceJourney:ee4a56562010c7186de82f07e93084f4,NSR:Quay:10102,RUT:ServiceJourney:bfa3e188b1c61c4fff13f60f77a0a718,1
NSR:Quay:6816,RUT:ServiceJourney:d19cc7ecc5ffb9f76037db1541b87ac3,NSR:Quay:6813,RUT:ServiceJourney:20465e49def3233da389798989c58eff,1
NSR:Quay:10100,RUT:ServiceJourney:07b59780dd9d0dbfb6387ef38738f8a4,NSR:Quay:10098,RUT:ServiceJourney:18eeb4eb868056473d5e43eea63e75ef,1
NSR:Quay:6814,RUT:ServiceJourney:c4b2091400c423eb7a010ca366c429e4,NSR:Quay:6817,RUT:ServiceJourney:d02a937df00aa441e58d9e644b377cbd,1
NSR:Quay:10226,RUT:ServiceJourney:39661baee8422bf73b2246d396b942c8,NSR:Quay:10221,RUT:ServiceJourney:664d34669c5e7a3d3155d155a70b4bae,1
NSR:Quay:10102,RUT:ServiceJourney:607bdada31a92c9dd4320b5d28caf9c2,NSR:Quay:10097,RUT:ServiceJourney:b28a251c858383b10ae9780bda39cab4,1
NSR:Quay:6816,RUT:ServiceJourney:d2ab24e048128bc3f1d47976a85c14eb,NSR:Quay:6814,RUT:ServiceJourney:530b73ce9e64afc2a5f29174a589008d,1
NSR:Quay:8250,RUT:ServiceJourney:e7f340e73b8f9cce99980bc8257d6448,NSR:Quay:8250,RUT:ServiceJourney:65f91affa6eb4ef10ab2b311341a426e,1
NSR:Quay:9104,RUT:ServiceJourney:7b46835f0a978aa244a43ec7d889a250,NSR:Quay:9104,RUT:ServiceJourney:6f07485e51b73025b85a3722b307c2d3,1
NSR:Quay:8252,RUT:ServiceJourney:1194130e47fccf8a3e8773682cde379b,NSR:Quay:8250,RUT:ServiceJourney:bc67b51b9b39bcd32d9566cc65d637a0,1
NSR:Quay:7787,RUT:ServiceJourney:c54e4d6b4a78f22d77b319bdc3915484,NSR:Quay:7786,RUT:ServiceJourney:dd8b33b62324914798f0d713a0c85fb6,1
NSR:Quay:6817,RUT:ServiceJourney:84bbafe3e1935da5f9b3c1c4dc4fb40b,NSR:Quay:6816,RUT:ServiceJourney:180c9bbcbee3c3c26f0867b11f034040,1
NSR:Quay:5654,RUT:ServiceJourney:7d8f3076007503e33beecbb4b1700b2f,NSR:Quay:5652,RUT:ServiceJourney:87802c0b9d08e081574630446ae9163c,1
NSR:Quay:5651,RUT:ServiceJourney:810d14b7edef811d8b4cd9d89306ae82,NSR:Quay:5653,RUT:ServiceJourney:7217e6f3d60577f73a6fd5c5a36f268d,1
NSR:Quay:10660,RUT:ServiceJourney:b98e8b3da04482a0d3fc81f28f475483,NSR:Quay:10660,RUT:ServiceJourney:5d6fdbdd30cd105d5c4834402675060c,1
NSR:Quay:8250,RUT:ServiceJourney:fe35586e0f68157923ca0c35da8f1189,NSR:Quay:8252,RUT:ServiceJourney:5aeb28b612130b62a63e416abf514401,1
NSR:Quay:6665,RUT:ServiceJourney:5e05e1d062b3f5ef7c8ac2e88ffc12d3,NSR:Quay:6664,RUT:ServiceJourney:318629e84fff600f6d213edc953785f0,1
